2025-02-05 13:20:40,605 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:20:40,610 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:20:40,610 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:20:40,623 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:20:40,627 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:20:40,627 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:20:40,640 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:20:40,644 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:20:40,644 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:20:40,662 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:20:40,666 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:20:40,666 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:20:42,502 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:20:42,504 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:20:42,504 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:20:42,544 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:20:42,549 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:20:42,549 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:20:42,564 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:20:42,568 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:20:42,568 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:20:42,586 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:20:42,589 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:20:42,590 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:20:42,603 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:20:42,608 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:20:42,608 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:20:42,622 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:20:42,626 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:20:42,627 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:20:42,644 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:20:42,648 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:20:42,648 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:23:33,934 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:23:33,939 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
